id,week,season,operator,operator_slate_id,operator_start_time,sportsdata_id,number_of_games,name,game_type,is_multi_day_slate,salary_cap,roster_slots,active,updated_at,display_name,status,league,rts_id
1892,15,2021REG,DraftKings,61133,12/21/2021 19:00,8009,1,WAS vs PHI,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,58:30.0,WAS vs PHI,active,nfl,0
1893,15,2021REG,DraftKings,61134,12/21/2021 19:00,8010,1,SEA vs LAR,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,59:24.7,SEA vs LAR,active,nfl,0
1913,16,2021REG,DraftKings,60994,12/23/2021 20:20,7954,1,SF vs TEN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:19.8,SF vs TEN,active,nfl,0
1915,16,2021REG,DraftKings,61196,12/25/2021 16:30,8041,1,CLE vs GB,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:19.2,CLE vs GB,active,nfl,0
1917,16,2021REG,DraftKings,61197,12/25/2021 20:15,8040,1,IND vs ARI,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:45.4,IND vs ARI,active,nfl,0
1921,16,2021REG,DraftKings,61217,12/26/2021 13:00,8060,1,NYG vs PHI,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:44.7,NYG vs PHI,active,nfl,0
1922,16,2021REG,DraftKings,61218,12/26/2021 13:00,8061,1,LAR vs MIN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:43.9,LAR vs MIN,active,nfl,0
1923,16,2021REG,DraftKings,61219,12/26/2021 13:00,8062,1,BUF vs NE,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:43.4,BUF vs NE,active,nfl,0
1924,16,2021REG,DraftKings,61220,12/26/2021 13:00,8063,1,TB vs CAR,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:39.8,TB vs CAR,active,nfl,0
1925,16,2021REG,DraftKings,61221,12/26/2021 13:00,8064,1,JAX vs NYJ,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:38.9,JAX vs NYJ,active,nfl,0
1926,16,2021REG,DraftKings,61222,12/26/2021 13:00,8065,1,DET vs ATL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:38.1,DET vs ATL,active,nfl,0
1927,16,2021REG,DraftKings,61223,12/26/2021 13:00,8066,1,LAC vs HOU,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:43.5,LAC vs HOU,active,nfl,0
1928,16,2021REG,DraftKings,61224,12/26/2021 13:00,8067,1,BAL vs CIN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:48.4,BAL vs CIN,active,nfl,0
1930,16,2021REG,DraftKings,61225,12/26/2021 16:05,8058,1,CHI vs SEA,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:47.7,CHI vs SEA,active,nfl,0
1932,16,2021REG,DraftKings,61226,12/26/2021 16:25,8056,1,PIT vs KC,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:47.0,PIT vs KC,active,nfl,0
1933,16,2021REG,DraftKings,61227,12/26/2021 16:25,8057,1,DEN vs LV,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:56.5,DEN vs LV,active,nfl,0
1935,16,2021REG,DraftKings,61229,12/26/2021 20:20,8054,1,WAS vs DAL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:55.7,WAS vs DAL,active,nfl,0
1936,16,2021REG,DraftKings,61230,12/27/2021 20:15,8053,1,MIA vs NO,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,39:08.2,MIA vs NO,active,nfl,0
2000,17,2021REG,DraftKings,61418,1/2/2022 20:20,8152,1,MIN vs GB,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,14:19.0,MIN vs GB,disabled,nfl,0
2001,17,2021REG,DraftKings,61419,1/3/2022 20:15,8150,1,CLE vs PIT,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,14:42.7,CLE vs PIT,active,nfl,0
2005,17,2021REG,DraftKings,61475,1/2/2022 13:00,8165,1,KC vs CIN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:03.2,KC vs CIN,disabled,nfl,0
2006,17,2021REG,DraftKings,61485,1/2/2022 13:00,8166,1,LAR vs BAL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:09.8,LAR vs BAL,disabled,nfl,0
2007,17,2021REG,DraftKings,61478,1/2/2022 13:00,8167,1,TB vs NYJ,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:18.8,TB vs NYJ,disabled,nfl,0
2008,17,2021REG,DraftKings,61476,1/2/2022 13:00,8168,1,PHI vs WAS,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:28.0,PHI vs WAS,disabled,nfl,0
2009,17,2021REG,DraftKings,61479,1/2/2022 13:00,8169,1,TEN vs MIA,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:35.3,TEN vs MIA,disabled,nfl,0
2010,17,2021REG,DraftKings,61480,1/2/2022 13:00,8170,1,JAX vs NE,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:48.8,JAX vs NE,disabled,nfl,0
2011,17,2021REG,DraftKings,61481,1/2/2022 13:00,8171,1,LV vs IND,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,11:55.9,LV vs IND,disabled,nfl,0
2012,17,2021REG,DraftKings,61482,1/2/2022 13:00,8172,1,NYG vs CHI,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:08.3,NYG vs CHI,disabled,nfl,0
2013,17,2021REG,DraftKings,61483,1/2/2022 13:00,8173,1,ATL vs BUF,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:17.6,ATL vs BUF,disabled,nfl,0
2014,17,2021REG,DraftKings,61484,1/2/2022 16:05,8163,1,HOU vs SF,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:59.4,HOU vs SF,disabled,nfl,0
2015,17,2021REG,DraftKings,61487,1/2/2022 16:05,8164,1,DEN vs LAC,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:10.4,DEN vs LAC,disabled,nfl,0
2016,17,2021REG,DraftKings,61486,1/2/2022 16:25,8160,1,ARI vs DAL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:31.1,ARI vs DAL,disabled,nfl,0
2017,17,2021REG,DraftKings,61477,1/2/2022 16:25,8161,1,CAR vs NO,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:39.7,CAR vs NO,disabled,nfl,0
2018,17,2021REG,DraftKings,61488,1/2/2022 16:25,8162,1,DET vs SEA,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:46.8,DET vs SEA,disabled,nfl,0
2058,18,2021REG,DraftKings,61711,1/8/2022 16:30,8233,1,KC vs DEN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,08:36.9,KC vs DEN,active,nfl,0
2060,18,2021REG,DraftKings,61712,1/8/2022 20:15,8229,1,DAL vs PHI,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,08:59.8,DAL vs PHI,active,nfl,0
2065,18,2021REG,DraftKings,61772,1/9/2022 13:00,8267,1,GB vs DET,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:18.5,GB vs DET,active,nfl,0
2066,18,2021REG,DraftKings,61773,1/9/2022 13:00,8268,1,IND vs JAX,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:30.8,IND vs JAX,active,nfl,0
2067,18,2021REG,DraftKings,61774,1/9/2022 13:00,8269,1,WAS vs NYG,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:41.1,WAS vs NYG,active,nfl,0
2068,18,2021REG,DraftKings,61775,1/9/2022 13:00,8270,1,CHI vs MIN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,12:54.5,CHI vs MIN,active,nfl,0
2069,18,2021REG,DraftKings,61778,1/9/2022 13:00,8271,1,TEN vs HOU,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:05.6,TEN vs HOU,active,nfl,0
2070,18,2021REG,DraftKings,61779,1/9/2022 13:00,8272,1,PIT vs BAL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:17.5,PIT vs BAL,active,nfl,0
2071,18,2021REG,DraftKings,61780,1/9/2022 13:00,8273,1,CIN vs CLE,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,13:27.8,CIN vs CLE,active,nfl,0
2073,18,2021REG,DraftKings,61781,1/9/2022 16:25,8258,1,CAR vs TB,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,15:57.6,CAR vs TB,active,nfl,0
2074,18,2021REG,DraftKings,61782,1/9/2022 16:25,8259,1,NE vs MIA,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,16:09.1,NE vs MIA,active,nfl,0
2075,18,2021REG,DraftKings,61784,1/9/2022 16:25,8260,1,NYJ vs BUF,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,16:20.0,NYJ vs BUF,active,nfl,0
2076,18,2021REG,DraftKings,61785,1/9/2022 16:25,8261,1,SF vs LAR,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,16:29.3,SF vs LAR,active,nfl,0
2077,18,2021REG,DraftKings,61786,1/9/2022 16:25,8262,1,SEA vs ARI,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,16:40.4,SEA vs ARI,active,nfl,0
2078,18,2021REG,DraftKings,61788,1/9/2022 16:25,8263,1,NO vs ATL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,16:51.6,NO vs ATL,active,nfl,0
2080,18,2021REG,DraftKings,61787,1/9/2022 20:20,8256,1,LAC vs LV,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,17:54.2,LAC vs LV,active,nfl,0
2127,1,2021POST,DraftKings,62162,1/15/2022 16:30,8326,1,LV vs CIN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,32:24.2,LV vs CIN,active,nfl,0
2128,1,2021POST,DraftKings,62163,1/15/2022 20:15,8324,1,NE vs BUF,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,32:35.0,NE vs BUF,active,nfl,0
2130,1,2021POST,DraftKings,62164,1/16/2022 13:00,8321,1,PHI vs TB,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,33:06.9,PHI vs TB,active,nfl,0
2132,1,2021POST,DraftKings,62165,1/16/2022 16:30,8319,1,SF vs DAL,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,33:28.0,SF vs DAL,active,nfl,0
2134,1,2021POST,DraftKings,62166,1/16/2022 20:15,8316,1,PIT vs KC,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,33:49.4,PIT vs KC,active,nfl,0
2136,1,2021POST,DraftKings,62167,1/17/2022 20:15,8315,1,ARI vs LAR,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,34:18.4,ARI vs LAR,active,nfl,0
2173,2,2021POST,DraftKings,62580,1/22/2022 16:30,8391,1,CIN vs TEN,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,53:09.8,CIN @ TEN,active,nfl,0
2175,2,2021POST,DraftKings,62581,1/22/2022 20:15,8389,1,SF vs GB,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,53:31.3,SF @ GB,active,nfl,0
2178,2,2021POST,DraftKings,62582,1/23/2022 18:30,8386,1,BUF vs KC,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,54:26.2,BUF vs KC,active,nfl,0
2180,2,2021POST,DraftKings,62585,1/23/2022 15:00,8395,1,LAR vs TB,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,54:11.9,LAR @ TB,active,nfl,0
2207,3,2021POST,DraftKings,62866,1/30/2022 15:00,8443,1,CIN vs KC,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,59:50.5,CIN @ KC,active,nfl,0
2209,3,2021POST,DraftKings,62867,1/30/2022 18:30,8441,1,SF vs LAR,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,00:25.0,SF @ LAR,active,nfl,0
2222,4,2021POST,DraftKings,63088,2/13/2022 18:30,8466,1,Super Bowl,Showdown Captain Mode,FALSE,50000,"CPT,FLEX,FLEX,FLEX,FLEX,FLEX",FALSE,57:04.4,LAR @ CIN,active,nfl,0
