Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Harrison Butker,1,3.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX Darrel Williams FLEX Blake Bell,1,1.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Bengals  FLEX Chris Evans,1,0.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX C.J. Uzomah FLEX Mecole Hardman FLEX Demarcus Robinson,1,3.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Demarcus Robinson FLEX Noah Gray,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Demarcus Robinson FLEX Darrel Williams,1,1.0,2207,0.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Harrison Butker,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Darrel Williams FLEX Blake Bell,2,0.0,2207,0.0
CPT Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Harrison Butker,5,7.0,2207,4.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Harrison Butker FLEX Chiefs ,10,3.0,2207,2.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Tyler Boyd,3,3.0,2207,3.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Byron Pringle FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Evan McPherson,1,9.0,2207,0.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Jerick McKinnon FLEX Evan McPherson,2,6.0,2207,2.0
CPT Clyde Edwards-Helaire FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Byron Pringle FLEX Mecole Hardman,2,2.0,2207,0.0
CPT Mecole Hardman FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tyler Boyd FLEX Chiefs ,1,1.0,2207,0.0
CPT Tyler Boyd FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon,3,6.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Noah Gray,5,3.0,2207,3.0
CPT Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Harrison Butker,1,3.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Noah Gray,2,2.0,2207,2.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Chiefs  FLEX Demarcus Robinson,5,3.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Evan McPherson,1,12.0,2207,1.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Demarcus Robinson,2,4.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Chris Evans,2,1.0,2207,3.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah,6,10.0,2207,13.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Harrison Butker FLEX Demarcus Robinson,3,3.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Blake Bell,1,2.0,2207,1.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Joe Mixon FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Mecole Hardman,6,6.0,2207,3.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Chiefs  FLEX Josh Gordon,2,0.0,2207,1.0
CPT Joe Mixon FLEX Joe Burrow FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah FLEX Chiefs ,2,5.0,2207,3.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Evan McPherson,2,2.0,2207,2.0
CPT Travis Kelce FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Harrison Butker,2,4.0,2207,0.0
CPT Tyler Boyd FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Chiefs ,1,5.0,2207,1.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Blake Bell,2,1.0,2207,2.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX Chiefs  FLEX Darrel Williams,1,2.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Chris Evans,1,1.0,2207,0.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Chiefs ,2,6.0,2207,2.0
CPT Joe Burrow FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Harrison Butker FLEX Samaje Perine,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Byron Pringle FLEX Tyler Boyd FLEX Evan McPherson,3,13.0,2207,12.0
CPT Joe Mixon FLEX Joe Burrow FLEX Tee Higgins FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Mecole Hardman,1,4.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Chiefs ,20,6.0,2207,11.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle,5,6.0,2207,2.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Byron Pringle FLEX Evan McPherson FLEX Bengals ,1,1.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Byron Pringle FLEX Harrison Butker FLEX Evan McPherson,1,6.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Tyler Boyd,5,11.0,2207,4.0
CPT Chiefs  FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Bengals ,2,0.0,2207,0.0
CPT C.J. Uzomah FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Harrison Butker,2,4.0,2207,7.0
CPT Harrison Butker FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon,1,1.0,2207,0.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Tyler Boyd FLEX Mecole Hardman,1,6.0,2207,0.0
CPT Jerick McKinnon FLEX Tyreek Hill FLEX Travis Kelce FLEX Tee Higgins FLEX Byron Pringle FLEX Chiefs ,1,2.0,2207,0.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tee Higgins FLEX Byron Pringle FLEX Tyler Boyd FLEX Harrison Butker,5,8.0,2207,2.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Evan McPherson,18,6.0,2207,9.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX C.J. Uzomah FLEX Byron Pringle FLEX Mecole Hardman,9,7.0,2207,2.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Chiefs ,3,4.0,2207,1.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Chiefs ,2,4.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Mecole Hardman,1,3.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Byron Pringle FLEX Tyler Boyd FLEX Harrison Butker,18,8.0,2207,5.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Harrison Butker,11,8.0,2207,11.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Evan McPherson,3,5.0,2207,3.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Byron Pringle FLEX Chris Evans,1,1.0,2207,2.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Byron Pringle FLEX Darrel Williams,5,3.0,2207,3.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Blake Bell,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Byron Pringle FLEX Mecole Hardman FLEX Demarcus Robinson,1,3.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Demarcus Robinson FLEX Noah Gray,1,1.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Demarcus Robinson FLEX Darrel Williams,1,2.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Noah Gray,2,1.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Darrel Williams,1,3.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Chiefs  FLEX Samaje Perine,1,0.0,2207,1.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Byron Pringle FLEX Josh Gordon,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Byron Pringle FLEX Noah Gray,1,2.0,2207,2.0
CPT Tyreek Hill FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Byron Pringle FLEX Tyler Boyd FLEX Harrison Butker,1,6.0,2207,2.0
CPT Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Evan McPherson,1,4.0,2207,1.0
CPT Bengals  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Chiefs ,2,0.0,2207,1.0
CPT Byron Pringle FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon,10,7.0,2207,4.0
CPT Byron Pringle FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Blake Bell,1,1.0,2207,1.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Bengals ,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Chiefs  FLEX Blake Bell,1,0.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Chiefs  FLEX Darrel Williams,1,1.0,2207,0.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Harrison Butker FLEX Chiefs ,2,5.0,2207,1.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Mecole Hardman,12,7.0,2207,4.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Harrison Butker FLEX Chris Evans,6,1.0,2207,1.0
CPT Tyler Boyd FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire,5,3.0,2207,3.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Evan McPherson FLEX Chiefs ,8,4.0,2207,2.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Demarcus Robinson,3,2.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Harrison Butker FLEX Blake Bell,1,2.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Mecole Hardman FLEX Demarcus Robinson,1,3.0,2207,0.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tee Higgins FLEX Byron Pringle FLEX Drew Sample,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Byron Pringle FLEX Tyler Boyd FLEX Harrison Butker,6,14.0,2207,3.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Harrison Butker,11,9.0,2207,7.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Harrison Butker,2,4.0,2207,0.0
CPT Joe Mixon FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Evan McPherson,2,4.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Mecole Hardman FLEX Bengals ,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Harrison Butker FLEX Evan McPherson,18,6.0,2207,6.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Chiefs ,12,7.0,2207,3.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Harrison Butker,1,9.0,2207,3.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Chiefs  FLEX Demarcus Robinson,3,3.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Demarcus Robinson,3,4.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Byron Pringle FLEX Tyler Boyd FLEX Demarcus Robinson,7,13.0,2207,3.0
CPT Tee Higgins FLEX Joe Burrow FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Evan McPherson,1,4.0,2207,0.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Bengals ,5,1.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Drew Sample,1,1.0,2207,2.0
CPT Joe Mixon FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Tyler Boyd FLEX Mecole Hardman FLEX Bengals ,1,1.0,2207,0.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Samaje Perine,1,1.0,2207,0.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Tyler Boyd FLEX Evan McPherson,1,9.0,2207,3.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX Demarcus Robinson,3,5.0,2207,1.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Michael Burton,3,0.0,2207,3.0
CPT Clyde Edwards-Helaire FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Byron Pringle FLEX Mecole Hardman,4,3.0,2207,1.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd,1,13.0,2207,2.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Harrison Butker,4,6.0,2207,3.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Tyler Boyd,15,7.0,2207,4.0
CPT Joe Burrow FLEX Tyreek Hill FLEX Tee Higgins FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Tyler Boyd,6,5.0,2207,5.0
CPT Joe Mixon FLEX Joe Burrow FLEX Travis Kelce FLEX Byron Pringle FLEX Jerick McKinnon FLEX Tyler Boyd,4,17.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Tyler Boyd FLEX Mecole Hardman FLEX Demarcus Robinson,1,3.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Harrison Butker,2,6.0,2207,2.0
CPT Joe Burrow FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Darrel Williams,1,1.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Tyler Boyd,3,19.0,2207,3.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Jerick McKinnon FLEX Bengals  FLEX Demarcus Robinson,1,1.0,2207,0.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Harrison Butker,3,6.0,2207,0.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tee Higgins FLEX Harrison Butker FLEX Demarcus Robinson,3,2.0,2207,3.0
CPT Patrick Mahomes FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Chiefs ,14,4.0,2207,5.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Blake Bell,1,1.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Noah Gray,2,1.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Darrel Williams,2,3.0,2207,1.0
CPT Clyde Edwards-Helaire FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Samaje Perine,2,1.0,2207,1.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Blake Bell,5,1.0,2207,2.0
CPT Darrel Williams FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah,3,1.0,2207,1.0
CPT Josh Gordon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Demarcus Robinson,1,0.0,2207,0.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Mike Thomas,1,0.0,2207,2.0
CPT Clyde Edwards-Helaire FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Jerick McKinnon FLEX Harrison Butker,2,4.0,2207,2.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Josh Gordon,1,0.0,2207,2.0
CPT Joe Burrow FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Tyler Boyd,6,9.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Byron Pringle FLEX Tyler Boyd FLEX Evan McPherson,15,16.0,2207,5.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Tyler Boyd FLEX Darrel Williams,5,3.0,2207,1.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Chiefs ,4,2.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Tyler Boyd FLEX Noah Gray,1,1.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Tee Higgins FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Mecole Hardman,1,7.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Tyler Boyd FLEX Derrick Gore,2,0.0,2207,0.0
CPT Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Mecole Hardman,1,1.0,2207,0.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Travis Kelce FLEX C.J. Uzomah FLEX Harrison Butker FLEX Chiefs ,1,4.0,2207,0.0
CPT Travis Kelce FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Chiefs ,1,2.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Chiefs ,1,4.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Harrison Butker FLEX Chiefs ,48,4.0,2207,9.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Chiefs ,2,8.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Mecole Hardman FLEX Darrel Williams,2,1.0,2207,0.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Mecole Hardman,15,5.0,2207,5.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Chiefs ,3,4.0,2207,2.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Mecole Hardman,3,4.0,2207,0.0
CPT Clyde Edwards-Helaire FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Tyler Boyd FLEX Bengals ,1,1.0,2207,1.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Mecole Hardman,1,4.0,2207,0.0
CPT Clyde Edwards-Helaire FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Jerick McKinnon FLEX Tyler Boyd,6,6.0,2207,7.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Harrison Butker FLEX Evan McPherson FLEX Demarcus Robinson,1,2.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Bengals ,2,1.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon,1,10.0,2207,5.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX Tyler Boyd FLEX Chiefs ,1,6.0,2207,0.0
CPT Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Byron Pringle FLEX Tyler Boyd FLEX Evan McPherson,1,5.0,2207,0.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Tyler Boyd FLEX Harrison Butker,1,10.0,2207,1.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Byron Pringle FLEX Mecole Hardman FLEX Demarcus Robinson,4,5.0,2207,2.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Mecole Hardman,17,8.0,2207,2.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Drew Sample,1,1.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Harrison Butker,4,4.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Demarcus Robinson,1,5.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Blake Bell,1,1.0,2207,0.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Chris Evans,1,1.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Mixon FLEX Byron Pringle FLEX Mecole Hardman FLEX Harrison Butker,2,6.0,2207,1.0
