id,active,status,first_name,last_name,team_code,team_id,position,height,weight,birth_date,age,depth_order,college,experience,injury_status,injury_body_part,injury_notes,injury_start_date,draftkings_name,fanduel_name,fantasydraft_name,yahoo_name,draftkings_player_id,fanduel_player_id,fantasyalarm_player_id,fantasydraft_player_id,rotowire_player_id,rotoworld_player_id,sportsdata_player_id,sportsdirect_player_id,sportsradar_player_id,stats_player_id,usatoday_player_id,yahoo_player_id,updated_at,league,rts_id
102711,FALSE,Inactive,Kiko,Alonso,,0,ILB,"6'3""",239,8/14/1990 0:00,31,0,Oregon,8,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,301731,NULL,8698,8445,14864,40462,NULL,459190,7312164,26669,00:21.0,nfl,0
102712,TRUE,Active,Alvin,Kamara,,22,RB,"5'10""",215,7/25/1995 0:00,26,1,Tennessee,6,NULL,NULL,NULL,0001-01-01 00:00:00,Alvin Kamara,Alvin Kamara,Alvin Kamara,Alvin Kamara,750846,42104,305135,750846,11732,12172,18878,80116,NULL,750846,8252450,30180,00:50.2,nfl,0
102713,TRUE,Active,Marshon,Lattimore,,22,CB,"6'0""",192,5/20/1996 0:00,26,1,Ohio State,6,NULL,NULL,NULL,0001-01-01 00:00:00,Marshon Lattimore,NULL,NULL,Marshon Lattimore,836114,NULL,305132,NULL,12023,12229,18905,80910,NULL,NULL,8252468,30124,00:50.7,nfl,0
102714,TRUE,Active,Ryan,Ramczyk,,22,OT,"6'6""",314,4/22/1994 0:00,28,1,Wisconsin,6,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305131,NULL,12198,12248,18922,90210,NULL,NULL,8252510,30145,00:51.2,nfl,0
102715,TRUE,Active,Marcus,Williams,,3,SS,"6'1""",195,9/8/1996 0:00,25,1,Utah,6,NULL,NULL,NULL,0001-01-01 00:00:00,Marcus Williams,NULL,NULL,Marcus Williams,NULL,NULL,305134,NULL,12199,NULL,18937,82035,NULL,826338,8252607,30155,00:51.8,nfl,0
102716,FALSE,Inactive,Andrew,Whitworth,,0,OT,"6'7""",330,12/12/1981 0:00,40,0,LSU,17,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,302664,NULL,5005,3701,5099,10245,NULL,NULL,8249045,7804,00:11.9,nfl,0
102717,TRUE,Active,Matthew,Stafford,,32,QB,"6'3""",220,2/7/1988 0:00,34,1,Georgia,14,NULL,NULL,NULL,0001-01-01 00:00:00,Matthew Stafford,Matthew Stafford,Matthew Stafford,Matthew Stafford,323205,6654,302749,323205,5971,5132,9038,29949,NULL,323205,8274141,9265,00:12.8,nfl,0
102718,TRUE,Active,Johnny,Hekker,,5,P,"6'5""",225,2/8/1990 0:00,32,0,Oregon State,11,NULL,NULL,NULL,0001-01-01 00:00:00,Johnny Hekker,NULL,NULL,NULL,459211,NULL,302801,NULL,8381,8073,14409,37073,NULL,459211,8248942,26350,00:19.6,nfl,0
102719,TRUE,Active,Robert,Woods,,34,WR,"6'0""",195,4/10/1992 0:00,30,1,USC,10,NULL,NULL,NULL,0001-01-01 00:00:00,Robert Woods,Robert Woods,Robert Woods,Robert Woods,555693,29685,301072,555693,8628,8407,14871,48379,NULL,555693,8249054,26664,00:21.1,nfl,0
102720,TRUE,Active,Tye,Smith,,20,CB,"6'0""",195,5/3/1993 0:00,29,0,Towson,7,NULL,NULL,NULL,0001-01-01 00:00:00,Tye Smith,NULL,NULL,Tye Smith,NULL,NULL,303633,NULL,10470,NULL,16930,65857,NULL,614015,8273962,28558,00:35.9,nfl,0
102721,TRUE,Active,Aaron,Donald,,32,DT,"6'1""",280,5/23/1991 0:00,31,1,Pittsburgh,9,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,302202,NULL,9391,9356,16618,46603,NULL,NULL,8248913,27541,00:31.8,nfl,0
102722,TRUE,Active,Rob,Havenstein,,32,OT,"6'8""",330,5/13/1992 0:00,30,1,Wisconsin,8,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,303668,NULL,10270,NULL,16818,48377,NULL,NULL,8248940,28445,00:34.0,nfl,0
102723,TRUE,Active,Austin,Corbett,,5,C,"6'4""",306,9/5/1995 0:00,26,1,Nevada,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305850,NULL,12853,13109,19851,81603,NULL,NULL,8248907,31003,01:05.4,nfl,0
102724,TRUE,Active,Joe,Noteboom,,32,G,"6'5""",321,6/19/1995 0:00,27,1,TCU,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305909,NULL,12848,13210,19895,76827,NULL,NULL,8249008,31059,01:07.2,nfl,0
102725,TRUE,Active,Tanoh,Kpassagnon,,22,DE,"6'7""",289,6/14/1994 0:00,28,2,Villanova,6,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305029,NULL,11924,NULL,18960,66993,NULL,NULL,8274502,30172,00:52.6,nfl,0
102726,FALSE,Inactive,Ryan,Glasgow,,0,DT,"6'3""",300,9/30/1993 0:00,28,0,Michigan,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304813,NULL,11915,NULL,19005,57454,NULL,696130,8252359,30251,00:54.2,nfl,0
102727,TRUE,Active,Alex,Armah,,35,FB,"6'2""",255,5/17/1994 0:00,28,1,West Georgia,6,NULL,NULL,NULL,0001-01-01 00:00:00,Alex Armah,Alex Armah,Alex Armah,Alex Armah,1049905,79982,304794,1049905,12208,NULL,19072,126086,NULL,1049905,8289181,30305,00:56.5,nfl,0
102728,TRUE,Active,Taysom,Hill,,22,QB,"6'2""",221,8/23/1990 0:00,31,3,Brigham Young,6,NULL,NULL,NULL,0001-01-01 00:00:00,Taysom Hill,Taysom Hill,Taysom Hill,Taysom Hill,503184,45565,305419,503184,12063,12729,19238,44778,NULL,503184,8252414,30614,00:59.0,nfl,0
102729,TRUE,Active,Kenny,Young,,25,ILB,"6'1""",234,11/15/1994 0:00,27,3,UCLA,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305919,NULL,12689,NULL,19926,82966,NULL,840802,8277492,31092,01:08.4,nfl,0
102730,TRUE,Active,Brian,Allen,,32,C,"6'2""",303,10/11/1995 0:00,26,1,Michigan State,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305937,NULL,12656,13242,19941,83527,NULL,NULL,8248879,31081,01:08.9,nfl,0
102731,TRUE,Active,Jamil,Demby,,32,G,"6'7""",321,6/20/1996 0:00,26,0,Maine,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306025,NULL,12890,NULL,19984,132774,NULL,NULL,8277578,31162,01:10.6,nfl,0
102732,TRUE,Active,Sebastian,Joseph-Day,,29,NT,"6'4""",310,3/21/1995 0:00,27,1,Rutgers,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306022,NULL,12993,NULL,19985,72766,NULL,746185,8248974,31165,01:10.7,nfl,0
102733,FALSE,Inactive,D.J.,Alexander,,0,OLB,"6'2""",233,9/30/1991 0:00,30,0,Oregon State,4,NULL,NULL,NULL,0001-01-01 00:00:00,D.J. Alexander,NULL,NULL,D.J. Alexander,NULL,NULL,303261,NULL,10471,NULL,16932,54533,NULL,715356,6082649,28560,13:10.1,nfl,0
102734,TRUE,Active,Marcus,Davenport,,22,DE,"6'6""",265,9/4/1996 0:00,25,1,Texas-San Antonio,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305826,NULL,12863,13141,19835,84410,NULL,NULL,8252310,30984,01:04.7,nfl,0
102735,TRUE,Active,Tre'Quan,Smith,,22,WR,"6'2""",210,1/7/1996 0:00,26,2,Central Florida,5,NULL,NULL,NULL,0001-01-01 00:00:00,Tre'Quan Smith,Tre'Quan Smith,Tre'Quan Smith,Tre'Quan Smith,838415,57342,305911,838415,12567,13196,19897,84909,NULL,838415,8252543,31061,01:07.3,nfl,0
102736,FALSE,Inactive,Quentin,Poling,,0,OLB,"6'1""",235,8/17/1994 0:00,27,0,Ohio,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306028,NULL,13006,NULL,20031,74165,NULL,744085,8274507,31197,01:12.2,nfl,0
102737,TRUE,Active,Will,Clapp,,29,C,"6'5""",311,12/10/1995 0:00,26,2,LSU,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306069,NULL,12637,NULL,20072,81867,NULL,NULL,8252292,31215,01:13.6,nfl,0
102738,FALSE,Inactive,Ethan,Wolf,,0,TE,"6'6""",252,11/7/1995 0:00,26,0,Tennessee,2,NULL,NULL,NULL,0001-01-01 00:00:00,Ethan Wolf,Ethan Wolf,Ethan Wolf,Ethan Wolf,820736,52468,306511,820736,12743,NULL,20193,84902,NULL,820736,8252623,31627,01:15.7,nfl,0
102739,TRUE,Active,Micah,Kiser,,25,ILB,"6'0""",244,1/25/1995 0:00,27,2,Virginia,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305977,NULL,12846,NULL,19986,72579,NULL,745849,8276498,31117,01:10.7,nfl,0
102740,TRUE,Active,Ogbonnia,Okoronkwo,,13,OLB,"6'2""",253,4/24/1995 0:00,27,1,Oklahoma,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305975,NULL,12788,13179,19987,74448,NULL,747990,8249010,31130,01:10.7,nfl,0
102741,TRUE,Active,Travin,Howard,,32,ILB,"6'1""",219,5/10/1996 0:00,26,2,TCU,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306023,NULL,13008,NULL,20030,83636,NULL,822440,8248958,31201,01:12.1,nfl,0
102742,TRUE,Active,Corey,Bojorquez,,8,P,"6'0""",208,9/13/1996 0:00,25,0,New Mexico,5,NULL,NULL,NULL,0001-01-01 00:00:00,Corey Bojorquez,NULL,NULL,NULL,912096,NULL,306429,NULL,13323,NULL,20512,120802,NULL,912096,8275505,31727,01:19.5,nfl,0
102743,TRUE,Active,Coleman,Shelton,,32,C,"6'4""",299,7/28/1995 0:00,26,2,Washington,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306542,NULL,12701,NULL,20533,75690,NULL,NULL,8249036,31393,01:19.8,nfl,0
102744,TRUE,Active,Darious,Williams,,15,CB,"5'9""",187,3/15/1993 0:00,29,1,Alabama-Birmingham,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306669,NULL,13132,NULL,20570,81104,NULL,NULL,8249047,31422,01:20.2,nfl,0
102745,TRUE,Active,John,Wolford,,32,QB,"6'1""",200,10/16/1995 0:00,26,2,Wake Forest,3,NULL,NULL,NULL,0001-01-01 00:00:00,John Wolford,John Wolford,John Wolford,John Wolford,836347,56192,306710,836347,13403,NULL,20703,85633,NULL,836347,8249052,31803,01:21.4,nfl,0
102746,TRUE,Active,David,Edwards,,32,OT,"6'6""",308,3/20/1997 0:00,25,1,Wisconsin,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306853,NULL,13497,NULL,20747,90182,NULL,NULL,8248917,32001,01:22.3,nfl,0
102747,TRUE,Active,Bobby,Evans,,32,OT,"6'4""",312,3/24/1997 0:00,25,2,Oklahoma,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306803,NULL,13574,NULL,20752,90117,NULL,NULL,8248920,31929,01:22.5,nfl,0
102748,TRUE,Active,Greg,Gaines,,32,DL,"6'1""",312,5/6/1996 0:00,26,1,Washington,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306852,NULL,13802,NULL,20764,84369,NULL,NULL,8248931,31966,01:22.9,nfl,0
102749,TRUE,Active,Grant,Haley,,32,DB,"5'9""",190,1/6/1996 0:00,26,2,Penn State,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306149,NULL,12675,NULL,20339,84158,NULL,NULL,8277458,31555,01:17.7,nfl,0
102750,TRUE,Active,J.T.,Gray,,22,SS,"6'0""",202,1/18/1996 0:00,26,2,Mississippi State,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306547,NULL,13106,NULL,20559,84241,NULL,NULL,8252366,31411,01:20.1,nfl,0
102751,TRUE,Active,C.J.,Gardner-Johnson,,22,SS,"5'11""",210,12/20/1997 0:00,24,1,Florida,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306863,NULL,15189,NULL,20766,119885,NULL,NULL,8252349,31937,01:23.0,nfl,0
102752,TRUE,Active,Carl,Granderson,,22,DE,"6'5""",261,12/18/1996 0:00,25,3,Wyoming,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307266,NULL,13784,NULL,20776,91593,NULL,NULL,8252361,32490,01:23.3,nfl,0
102753,FALSE,Inactive,Chase,Hansen,,0,ILB,"6'3""",222,5/20/1993 0:00,29,0,Utah,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,Chase Hansen,NULL,NULL,NULL,32779,307265,NULL,13765,NULL,20787,60211,NULL,NULL,8252394,32212,01:23.7,nfl,0
102754,TRUE,Active,Matt,Gay,,32,K,"6'0""",232,3/15/1994 0:00,28,1,Utah,4,NULL,NULL,NULL,0001-01-01 00:00:00,Matt Gay,Matt Gay,NULL,NULL,1068998,87180,306884,NULL,13673,14248,20769,131614,NULL,NULL,8248933,31977,01:23.1,nfl,0
102755,TRUE,Active,Darrell,Henderson Jr.,,32,RB,"5'8""",208,8/19/1997 0:00,24,2,Memphis,4,NULL,NULL,NULL,0001-01-01 00:00:00,Darrell Henderson Jr.,Darrell Henderson Jr.,Darrell Henderson Jr.,Darrell Henderson Jr.,914372,70157,306805,914372,13450,14039,20798,120811,NULL,914372,8248944,31902,01:24.1,nfl,0
102756,TRUE,Active,Justin,Hollins,,32,OLB,"6'5""",248,1/15/1996 0:00,26,1,Oregon,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306844,NULL,13773,NULL,20808,83789,NULL,NULL,8248953,31988,01:24.4,nfl,0
102757,FALSE,Inactive,DeSean,Jackson,,0,WR,"5'10""",175,12/1/1986 0:00,35,0,California,15,NULL,NULL,NULL,0001-01-01 00:00:00,DeSean Jackson,DeSean Jackson,DeSean Jackson,DeSean Jackson,300173,6739,301009,300173,5581,4659,3943,20625,NULL,300173,8277588,8826,00:11.7,nfl,0
102758,TRUE,Active,Albert,Huggins,,22,DT,"6'3""",305,6/27/1997 0:00,24,3,Clemson,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307070,NULL,13864,NULL,20815,90402,NULL,NULL,8274501,32509,01:24.7,nfl,0
102759,TRUE,Active,Lil'Jordan,Humphrey,,21,WR,"6'4""",225,4/19/1998 0:00,24,3,Texas,3,NULL,NULL,NULL,0001-01-01 00:00:00,Lil'Jordan Humphrey,Lil'Jordan Humphrey,Lil'Jordan Humphrey,Lil'Jordan Humphrey,920758,71031,307261,920758,13565,NULL,20816,119785,NULL,920758,8252422,32494,01:24.7,nfl,0
102760,TRUE,Active,Erik,McCoy,,22,OL,"6'4""",314,8/27/1997 0:00,24,1,Texas A&M,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306776,NULL,13541,NULL,20869,90465,NULL,NULL,8252478,31880,01:26.7,nfl,0
102761,FALSE,Inactive,Sutton,Smith,,0,FB,"6'0""",235,3/22/1996 0:00,26,0,Northern Illinois,2,NULL,NULL,NULL,0001-01-01 00:00:00,Sutton Smith,Sutton Smith,NULL,Sutton Smith,885862,65331,306923,NULL,13462,NULL,20948,94013,NULL,885862,8289085,32007,01:29.7,nfl,0
102762,TRUE,Active,Kaden,Elliss,,22,OLB,"6'3""",240,7/10/1995 0:00,26,2,Idaho,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306961,NULL,13953,NULL,21134,94230,NULL,NULL,8252341,32076,01:35.5,nfl,0
102763,TRUE,Active,Derrek,Tuszka,,28,DE,"6'5""",246,8/17/1997 0:00,24,2,North Dakota State,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307813,NULL,14731,NULL,21873,176589,NULL,NULL,8275853,32923,01:47.1,nfl,0
102764,TRUE,Active,Lloyd,Cushenberry III,,10,C,"6'4""",315,11/22/1997 0:00,24,1,LSU,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307841,NULL,14515,NULL,21997,120026,NULL,NULL,8253225,32753,01:49.7,nfl,0
102765,TRUE,Active,Justin,Strnad,,10,LB,"6'3""",235,8/21/1996 0:00,25,2,Wake Forest,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307807,NULL,14757,NULL,22000,92493,NULL,NULL,8253346,32848,01:49.8,nfl,0
102766,TRUE,Active,Netane,Muti,,10,G,"6'3""",315,3/27/1999 0:00,23,2,Fresno State,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307862,NULL,14624,NULL,22032,120707,NULL,NULL,8253309,32851,01:50.5,nfl,0
102767,TRUE,Active,Michael,Ojemudia,,10,CB,"6'1""",200,9/12/1997 0:00,24,2,Iowa,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307940,NULL,14711,NULL,22080,93865,NULL,NULL,8253314,32747,01:51.5,nfl,0
102768,TRUE,Active,Deonte,Harty,,22,WR,"5'6""",170,12/4/1997 0:00,24,2,Assumption College,4,NULL,NULL,NULL,0001-01-01 00:00:00,Deonte Harris,Deonte Harty,Deonte Harris,Deonte Harris,1166545,104176,307267,1166545,14191,NULL,21163,139730,NULL,1166545,8252403,32398,01:36.3,nfl,0
102769,TRUE,Active,Ethan,Greenidge,,22,OT,"6'4""",335,9/10/1997 0:00,24,3,Villanova,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307268,NULL,13683,NULL,21164,124380,NULL,NULL,8252370,32491,01:36.3,nfl,0
102770,TRUE,Active,Shy,Tuttle,,22,NT,"6'3""",300,10/20/1995 0:00,26,1,Tennessee,4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307262,NULL,14286,NULL,21422,90357,NULL,NULL,8252581,32497,01:40.7,nfl,0
102771,TRUE,Active,Derrick,Kelly II,,24,G,"6'5""",320,8/23/1995 0:00,26,3,Florida State,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307269,NULL,14285,NULL,21424,82490,NULL,NULL,8277464,32495,01:40.7,nfl,0
102772,TRUE,Active,Andrew,Dowell,,22,LB,"6'1""",225,11/16/1996 0:00,25,0,Michigan State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307323,NULL,14067,NULL,21445,92565,NULL,NULL,8252323,32208,01:40.9,nfl,0
102773,TRUE,Active,McTelvin,Agim,,10,DL,"6'3""",300,9/25/1997 0:00,24,2,Arkansas,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307593,NULL,14602,NULL,22082,119456,NULL,NULL,8253170,32765,01:51.6,nfl,0
102774,TRUE,Active,Essang,Bassey,,10,CB,"5'10""",190,8/12/1998 0:00,23,2,Wake Forest,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307731,NULL,14738,NULL,22086,123173,NULL,NULL,8291763,32932,01:51.7,nfl,0
102775,TRUE,Active,Kendall,Hinton,,10,WR,"6'0""",195,2/19/1997 0:00,25,2,Wake Forest,2,NULL,NULL,NULL,0001-01-01 00:00:00,Kendall Hinton,Kendall Hinton,NULL,Kendall Hinton,866086,61042,308491,NULL,14593,NULL,22213,92462,NULL,NULL,8253260,32929,01:53.8,nfl,0
102776,TRUE,Active,Parnell,Motley,,8,CB,"6'0""",180,10/28/1997 0:00,24,3,Oklahoma,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307886,NULL,14599,NULL,22427,119786,NULL,NULL,8275827,33293,01:57.9,nfl,0
102777,TRUE,Active,Javonte,Williams,,10,RB,"5'10""",220,4/25/2000 0:00,22,1,North Carolina,2,NULL,NULL,NULL,0001-01-01 00:00:00,Javonte Williams,Javonte Williams,NULL,Javonte Williams,1107881,93541,NULL,NULL,15306,NULL,22558,137192,NULL,NULL,8274629,33423,02:00.1,nfl,0
102778,TRUE,Active,Warren,Jackson,,32,WR,"6'6""",219,6/16/1999 0:00,23,3,Colorado State,1,NULL,NULL,NULL,0001-01-01 00:00:00,Warren Jackson,Warren Jackson,NULL,Warren Jackson,976118,91783,NULL,NULL,15173,NULL,22605,129076,NULL,NULL,8275283,33897,02:00.8,nfl,0
102779,TRUE,Active,Seth,Williams,,10,WR,"6'3""",211,4/10/1999 0:00,23,2,Auburn,1,NULL,NULL,NULL,0001-01-01 00:00:00,Seth Williams,Seth Williams,NULL,Seth Williams,1120854,87657,NULL,NULL,15405,NULL,22608,135061,NULL,NULL,8274630,33607,02:00.8,nfl,0
102780,FALSE,Inactive,Devontres,Dukes-Odoms,,0,WR,"6'4""",216,6/18/1997 0:00,25,0,South Florida,0,NULL,NULL,NULL,0001-01-01 00:00:00,DeVontres Dukes,DeVontres Dukes,NULL,NULL,947627,73406,NULL,NULL,15211,NULL,22641,125947,NULL,NULL,8274603,33894,02:01.4,nfl,0
102781,FALSE,Inactive,Branden,Mack,,0,WR,"6'5""",220,8/23/1998 0:00,23,0,Temple,0,NULL,NULL,NULL,0001-01-01 00:00:00,Branden Mack,Branden Mack,NULL,Branden Mack,943664,72552,NULL,NULL,15521,NULL,22643,122973,NULL,NULL,8274612,33898,02:01.4,nfl,0
102782,TRUE,Active,Shaun,Beyer,,10,TE,"6'5""",210,11/11/1996 0:00,25,0,Iowa,1,NULL,NULL,NULL,0001-01-01 00:00:00,Shaun Beyer,Shaun Beyer,NULL,Shaun Beyer,923897,71697,NULL,NULL,15564,NULL,22658,121687,NULL,NULL,8274594,33892,02:01.7,nfl,0
102783,TRUE,Active,Pat,Surtain II,,10,CB,"6'2""",202,4/14/2000 0:00,22,1,Alabama,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15403,NULL,22692,134186,NULL,NULL,8274625,33397,02:02.5,nfl,0
102784,TRUE,Active,Baron,Browning,,10,LB,"6'3""",240,2/19/1999 0:00,23,3,Ohio State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15422,NULL,22727,127105,NULL,NULL,8274597,33493,02:03.3,nfl,0
102785,TRUE,Active,Jonathon,Cooper,,10,OLB,"6'4""",257,1/8/1998 0:00,24,3,Ohio State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15481,NULL,22746,123503,NULL,NULL,8274599,33627,02:03.7,nfl,0
102786,TRUE,Active,Kary,Vincent Jr.,,26,CB,"5'10""",185,2/27/1999 0:00,23,2,LSU,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15184,NULL,22765,126370,NULL,NULL,8277545,33625,02:04.2,nfl,0
102787,TRUE,Active,Caden,Sterns,,10,S,"6'1""",207,11/2/1999 0:00,22,2,Texas,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15220,NULL,22793,133609,NULL,NULL,8274624,33540,02:04.7,nfl,0
102788,TRUE,Active,Marquiss,Spencer,,10,DE,"6'4""",300,7/16/1997 0:00,24,3,Mississippi State,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15608,NULL,22795,119614,NULL,NULL,8274622,33639,02:04.8,nfl,0
102789,FALSE,Inactive,Drew,Himmelman,,0,OT,"6'9""",317,9/19/1996 0:00,25,0,Illinois State,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15633,NULL,22837,182051,NULL,NULL,8274606,33896,02:05.7,nfl,0
102790,FALSE,Inactive,Cameron,Artis-Payne,,0,RB,"5'10""",212,6/23/1992 0:00,29,0,Auburn,5,NULL,NULL,NULL,0001-01-01 00:00:00,Cameron Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne,Cameron Artis-Payne,727272,38269,303542,727272,10187,10364,16934,74142,NULL,727272,2519628,28562,04:18.4,nfl,0
102791,TRUE,Active,Jamar,Johnson,,10,S,"6'1""",197,11/22/1999 0:00,22,0,Indiana,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15382,NULL,22862,135753,NULL,NULL,8274608,33552,02:06.3,nfl,0
102792,TRUE,Active,Quinn,Meinerz,,10,C,"6'3""",320,11/15/1998 0:00,23,1,Wisconsin-Whitewater,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15414,NULL,22909,182017,NULL,NULL,8274616,33486,02:07.4,nfl,0
102793,TRUE,Active,Andre,Mintze,,20,OLB,"6'3""",249,9/10/1998 0:00,23,3,Vanderbilt,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15249,NULL,22988,123137,NULL,NULL,8274617,33900,02:08.8,nfl,0
102794,TRUE,Active,Curtis,Robinson,,31,ILB,"6'3""",235,6/2/1998 0:00,24,3,Stanford,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15338,NULL,23003,122612,NULL,NULL,8289191,33902,02:09.1,nfl,0
102795,TRUE,Active,Adam,Prentice,,22,FB,"6'0""",245,1/16/1997 0:00,25,1,South Carolina,2,NULL,NULL,NULL,0001-01-01 00:00:00,Adam Prentice,Adam Prentice,NULL,Adam Prentice,885540,65231,NULL,NULL,15744,NULL,23004,90791,NULL,NULL,8275773,33901,02:09.1,nfl,0
102796,TRUE,Active,Nolan,Laufenberg,,35,G,"6'3""",312,3/25/1999 0:00,23,3,Air Force,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15742,NULL,23005,133077,NULL,NULL,8274611,33895,02:09.2,nfl,0
102797,TRUE,Active,Mac,McCain III,,26,CB,"6'0""",175,2/6/1998 0:00,24,0,North Carolina A&T,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15743,NULL,23006,182052,NULL,NULL,8275916,33899,02:09.2,nfl,0
