"id","team_id","game_id","implied_total","implied_tds","proj_plays","proj_rush_rate","proj_rush_td_ratio","proj_rush_attempts","proj_pass_attempts","proj_rush_tds","proj_pass_tds","proj_tds","sack_rate","updated_at"
4256,19,363,22.5,0.0,58.6567,0.3752,0.3619,22.0093,36.6473,0.9109,1.6059,2.5168,0.0413,"2021-10-21 18:26:28.649325"
4257,24,364,18.25,0.0,60.366,0.4313,0.3815,26.0352,34.3308,0.7788,1.2626,2.0414,0.0616,"2021-10-21 18:26:28.705247"
4258,21,364,24.75,0.0,63.0613,0.4363,0.4177,27.5109,35.5504,1.1565,1.612,2.7685,0.0776,"2021-10-21 18:26:28.763401"
4259,5,365,23.0,0.0,64.9933,0.4715,0.396,30.6458,34.3475,1.0187,1.554,2.5727,0.0625,"2021-10-21 18:26:28.820873"
4260,23,365,20.0,0.0,58.08,0.3905,0.4023,22.6816,35.3984,0.8999,1.3372,2.2371,0.0603,"2021-10-25 23:53:16.038746"
4261,16,366,31.5,0.0,62.1487,0.3968,0.3555,24.6599,37.4887,1.2524,2.2711,3.5235,0.0614,"2021-10-21 18:26:28.933451"
4262,34,366,26.75,0.0,61.816,0.4744,0.4111,29.3249,32.4911,1.2302,1.762,2.9922,0.0485,"2021-10-25 23:53:16.164463"
4263,11,367,17.75,0.0,61.0,0.36,0.4054,21.96,39.04,0.8049,1.1806,1.9855,0.0509,"2021-10-21 18:26:29.040513"
4264,32,367,33.25,0.0,58.368,0.4967,0.3547,28.9894,29.3786,1.3192,2.4001,3.7192,0.0635,"2021-10-21 18:26:29.097123"
4265,26,368,23.0,0.0,62.7053,0.4046,0.4034,25.372,37.3333,1.0378,1.5349,2.5727,0.0602,"2021-10-21 18:26:29.154722"
4266,25,368,26.0,0.0,65.0587,0.4533,0.3827,29.4933,35.5654,1.113,1.7953,2.9083,0.06,"2021-10-21 18:26:29.210358"
4267,13,369,15.0,0.0,57.9667,0.441,0.3575,25.5608,32.4059,0.5998,1.078,1.6779,0.0544,"2021-10-21 18:26:29.26739"
4268,1,369,32.5,0.0,61.57,0.52,0.4019,32.0164,29.5536,1.4611,2.1743,3.6353,0.0742,"2021-10-21 18:26:29.323769"
4269,6,370,17.5,0.0,56.5213,0.4267,0.3921,24.1158,32.4056,0.7675,1.19,1.9575,0.0676,"2021-10-21 18:26:29.380698"
4270,33,370,29.5,0.0,61.638,0.4129,0.356,25.4476,36.1904,1.1746,2.1252,3.2998,0.0872,"2021-10-21 18:26:29.441988"
4271,14,371,19.75,0.0,59.946,0.4551,0.3889,27.2788,32.6672,0.8592,1.35,2.2092,0.0546,"2021-10-21 18:26:29.501474"
4272,31,371,24.25,0.0,59.902,0.4815,0.3617,28.8422,31.0598,0.9812,1.7313,2.7125,0.0638,"2021-10-21 18:26:29.563345"
4273,22,372,23.5,0.0,61.9933,0.5082,0.374,31.5023,30.491,0.9832,1.6454,2.6286,0.0657,"2021-10-21 18:26:29.618408"
4274,30,372,19.0,0.0,60.1653,0.3833,0.3903,23.0634,37.102,0.8296,1.2957,2.1253,0.0574,"2021-10-21 18:26:29.67641"
4276,8,360,20.75,0.0,58.1747,0.4592,0.4129,26.7132,31.4615,0.9584,1.3626,2.321,0.082,"2021-10-25 23:53:15.368492"
4277,7,361,19.75,0.0,57.3887,0.4067,0.354,23.3381,34.0506,0.7822,1.427,2.2092,0.066,"2021-10-25 23:53:15.436485"
4278,3,361,26.25,0.0,63.6593,0.4167,0.4058,26.5247,37.1346,1.1916,1.7446,2.9362,0.0707,"2021-10-25 23:53:15.504156"
4279,35,362,19.5,0.0,57.7673,0.4205,0.3752,24.2886,33.4787,0.8185,1.3627,2.1812,0.0574,"2021-10-25 23:53:15.569448"
4280,12,362,28.0,0.0,63.4173,0.4316,0.3568,27.3703,36.0471,1.1174,2.0146,3.132,0.0467,"2021-10-25 23:53:15.638288"
4281,2,363,24.75,0.0,66.0873,0.4033,0.3518,26.6501,39.4372,0.9739,1.7946,2.7685,0.0566,"2021-10-25 23:53:15.702108"
4282,19,363,22.75,0.0,58.6567,0.3752,0.3619,22.0093,36.6473,0.921,1.6238,2.5447,0.0413,"2021-10-25 23:53:15.766337"
4283,24,364,17.75,0.0,60.366,0.4313,0.3815,26.0352,34.3308,0.7574,1.228,1.9855,0.0616,"2021-10-25 23:53:15.829457"
4284,21,364,24.75,0.0,63.0613,0.4363,0.4177,27.5109,35.5504,1.1565,1.612,2.7685,0.0776,"2021-10-25 23:53:15.900693"
4285,5,365,23.0,0.0,64.9933,0.4715,0.396,30.6458,34.3475,1.0187,1.554,2.5727,0.0625,"2021-10-25 23:53:15.968556"
4286,23,365,20.5,0.0,58.08,0.3905,0.4023,22.6816,35.3984,0.9224,1.3706,2.2931,0.0603,"2021-10-21 18:26:28.877978"
4287,16,366,30.75,0.0,62.1487,0.3968,0.3555,24.6599,37.4887,1.2226,2.217,3.4396,0.0614,"2021-10-25 23:53:16.101037"
4288,34,366,26.25,0.0,61.816,0.4744,0.4111,29.3249,32.4911,1.2072,1.729,2.9362,0.0485,"2021-10-20 19:39:54.427505"
4289,11,367,17.25,0.0,61.0,0.36,0.4054,21.96,39.04,0.7822,1.1473,1.9295,0.0509,"2021-10-25 23:53:16.228842"
4290,32,367,33.75,0.0,58.368,0.4967,0.3547,28.9894,29.3786,1.339,2.4362,3.7752,0.0635,"2021-10-25 23:53:16.291961"
4291,26,368,23.5,0.0,62.7053,0.4046,0.4034,25.372,37.3333,1.0603,1.5683,2.6286,0.0602,"2021-10-25 23:53:16.351978"
4292,25,368,25.5,0.0,65.0587,0.4533,0.3827,29.4933,35.5654,1.0916,1.7608,2.8523,0.06,"2021-10-25 23:53:16.416609"
4293,13,369,13.75,0.0,57.9667,0.441,0.3575,25.5608,32.4059,0.5498,0.9882,1.538,0.0544,"2021-10-25 23:53:16.479901"
4294,1,369,33.75,0.0,61.57,0.52,0.4019,32.0164,29.5536,1.5173,2.2579,3.7752,0.0742,"2021-10-25 23:53:16.540269"
4295,6,370,17.75,0.0,56.5213,0.4267,0.3921,24.1158,32.4056,0.7784,1.207,1.9855,0.0676,"2021-10-25 23:53:16.611902"
4296,33,370,29.25,0.0,61.638,0.4129,0.356,25.4476,36.1904,1.1646,2.1072,3.2718,0.0872,"2021-10-25 23:53:16.680538"
4297,14,371,19.25,0.0,59.946,0.4551,0.3889,27.2788,32.6672,0.8374,1.3158,2.1532,0.0546,"2021-10-25 23:53:16.743504"
4298,31,371,24.25,0.0,59.902,0.4815,0.3617,28.8422,31.0598,0.9812,1.7313,2.7125,0.0638,"2021-10-21 22:56:20.688109"
4299,22,372,22.75,0.0,61.9933,0.5082,0.374,31.5023,30.491,0.9519,1.5929,2.5447,0.0657,"2021-10-25 23:53:16.870978"
4300,30,372,18.75,0.0,60.1653,0.3833,0.3903,23.0634,37.102,0.8187,1.2787,2.0973,0.0574,"2021-10-25 23:53:16.934011"
4324,31,371,22.75,0.0,59.902,0.4815,0.3617,28.8422,31.0598,0.9205,1.6242,2.5447,0.0638,"2021-10-25 23:53:16.806721"
4795,12,373,22.75,0.0,57.1306,0.4132,0.3441,23.6079,33.5228,0.8757,1.6691,2.5447,0.0685,"2021-10-26 16:49:01.688715"
4796,1,373,28.75,0.0,61.3335,0.461,0.3722,28.2728,33.0607,1.197,2.0189,3.2159,0.0721,"2021-10-26 20:33:28.204068"
4797,5,374,21.5,0.0,62.8197,0.4195,0.3873,26.3505,36.4692,0.9315,1.4734,2.4049,0.0542,"2021-10-26 20:33:28.260237"
4798,2,374,24.5,0.0,60.3502,0.4013,0.3528,24.2179,36.1322,0.9667,1.7737,2.7405,0.0644,"2021-10-26 20:33:28.318124"
4799,19,375,17.5,0.0,57.974,0.3522,0.3674,20.4156,37.5584,0.7192,1.2383,1.9575,0.0378,"2021-10-26 20:33:28.376346"
4800,4,375,31.5,0.0,66.0478,0.4369,0.3715,28.8551,37.1927,1.3091,2.2144,3.5235,0.061,"2021-10-26 20:33:28.430494"
4801,31,376,21.5,0.0,60.1341,0.4812,0.3814,28.9355,31.1986,0.9173,1.4876,2.4049,0.092,"2021-10-26 20:33:28.485867"
4802,6,376,18.0,0.0,58.1606,0.5004,0.419,29.1053,29.0553,0.8436,1.1698,2.0134,0.0702,"2021-10-26 20:33:28.542426"
4803,28,377,19.0,0.0,58.5235,0.3725,0.3685,21.7984,36.7251,0.7833,1.342,2.1253,0.0747,"2021-10-26 20:33:28.598896"
4804,8,377,23.0,0.0,61.7828,0.4651,0.3917,28.7323,33.0505,1.0076,1.5651,2.5727,0.0645,"2021-10-26 20:33:28.658528"
4805,26,378,26.0,0.0,57.8893,0.4548,0.3847,26.3303,31.559,1.1187,1.7896,2.9083,0.0515,"2021-10-26 20:33:28.71288"
4806,11,378,22.5,0.0,63.8807,0.4341,0.3823,27.7297,36.151,0.9622,1.5546,2.5168,0.0591,"2021-10-26 20:33:28.769281"
4807,32,379,30.5,0.0,60.7459,0.4733,0.3751,28.753,31.9928,1.2797,2.132,3.4116,0.0676,"2021-10-26 20:33:28.824497"
4808,13,379,16.5,0.0,61.0794,0.4129,0.3866,25.2199,35.8595,0.7136,1.132,1.8456,0.0446,"2021-10-26 16:49:02.479008"
4809,34,380,25.75,0.0,61.6428,0.486,0.3864,29.9597,31.6831,1.1131,1.7673,2.8803,0.0616,"2021-10-26 20:33:28.936533"
4810,14,380,24.25,0.0,60.5523,0.4203,0.3852,25.4515,35.1008,1.0449,1.6676,2.7125,0.0712,"2021-10-26 20:33:28.992163"
4811,7,381,26.25,0.0,62.1785,0.4675,0.3803,29.0701,33.1084,1.1167,1.8196,2.9362,0.0748,"2021-10-26 20:33:29.050276"
4812,24,381,16.75,0.0,60.8392,0.3511,0.4045,21.3591,39.48,0.7579,1.1157,1.8736,0.0661,"2021-10-26 20:33:29.108052"
4813,21,382,21.75,0.0,60.6992,0.4489,0.4139,27.2494,33.4498,1.0069,1.426,2.4329,0.0501,"2021-10-26 20:33:29.16648"
4814,29,382,27.25,0.0,63.2845,0.399,0.359,25.2526,38.032,1.0942,1.9539,3.0481,0.059,"2021-10-26 20:33:29.221056"
4815,15,383,19.75,0.0,62.906,0.4353,0.394,27.381,35.525,0.8704,1.3388,2.2092,0.0715,"2021-10-26 20:33:29.277028"
4816,30,383,23.25,0.0,59.7401,0.4763,0.3902,28.4568,31.2832,1.0148,1.5859,2.6007,0.0452,"2021-10-26 20:33:29.332743"
4817,35,384,20.0,0.0,58.0051,0.4354,0.3797,25.254,32.751,0.8493,1.3878,2.2371,0.0642,"2021-10-26 20:33:29.3883"
4818,10,384,23.0,0.0,63.1843,0.3906,0.3418,24.6826,38.5016,0.8793,1.6934,2.5727,0.0509,"2021-10-26 20:33:29.442724"
4819,33,385,26.75,0.0,64.337,0.3581,0.3689,23.0368,41.3002,1.1037,1.8884,2.9922,0.0599,"2021-10-26 20:33:29.499544"
4820,22,385,22.75,0.0,57.5644,0.44,0.3529,25.3283,32.2361,0.898,1.6468,2.5447,0.0413,"2021-10-26 20:33:29.553161"
4821,9,386,28.75,0.0,64.6774,0.4672,0.3758,30.2176,34.4599,1.2084,2.0075,3.2159,0.041,"2021-10-26 20:33:29.609274"
4822,20,386,26.25,0.0,61.7897,0.3892,0.3419,24.0515,37.7383,1.0038,1.9324,2.9362,0.0666,"2021-10-26 20:33:29.667583"
4823,23,387,20.75,0.0,60.637,0.4201,0.4113,25.4741,35.163,0.9547,1.3664,2.321,0.0534,"2021-10-26 20:33:29.722243"
4824,16,387,30.75,0.0,64.5616,0.4049,0.3531,26.144,38.4176,1.2145,2.2251,3.4396,0.0414,"2021-10-26 20:33:29.779615"
4825,12,373,22.75,0.0,57.1306,0.4132,0.3441,23.6079,33.5228,0.8757,1.6691,2.5447,0.0685,"2021-10-26 20:33:28.14874"
4838,13,379,16.5,0.0,61.0794,0.4129,0.3866,25.2199,35.8595,0.7136,1.132,1.8456,0.0446,"2021-10-26 20:33:28.879504"
4885,12,373,22.75,0.0,57.1306,0.4132,0.3441,23.6079,33.5228,0.8757,1.6691,2.5447,0.0685,"2021-10-27 20:29:04.013989"
4886,1,373,28.75,0.0,61.3335,0.461,0.3722,28.2728,33.0607,1.197,2.0189,3.2159,0.0721,"2021-10-27 20:29:04.065431"
4887,5,374,21.25,0.0,62.8197,0.4195,0.3873,26.3505,36.4692,0.9207,1.4563,2.377,0.0542,"2021-10-31 23:06:17.492114"
4888,2,374,24.5,0.0,60.3502,0.4013,0.3528,24.2179,36.1322,0.9667,1.7737,2.7405,0.0644,"2021-10-27 20:29:04.156544"
4889,19,375,18.0,0.0,57.974,0.3522,0.3674,20.4156,37.5584,0.7398,1.2736,2.0134,0.0378,"2021-10-31 23:06:17.612931"
4890,4,375,31.5,0.0,66.0478,0.4369,0.3715,28.8551,37.1927,1.3091,2.2144,3.5235,0.061,"2021-10-27 20:29:04.246916"
4891,31,376,21.5,0.0,60.1341,0.4812,0.3814,28.9355,31.1986,0.9173,1.4876,2.4049,0.092,"2021-10-27 20:29:04.290588"
4892,6,376,18.0,0.0,58.1606,0.5004,0.419,29.1053,29.0553,0.8436,1.1698,2.0134,0.0702,"2021-10-31 23:06:17.783823"
4893,28,377,19.0,0.0,58.5235,0.3725,0.3685,21.7984,36.7251,0.7833,1.342,2.1253,0.0747,"2021-10-27 20:29:04.375842"
4894,8,377,23.0,0.0,61.7828,0.4651,0.3917,28.7323,33.0505,1.0076,1.5651,2.5727,0.0645,"2021-10-27 20:29:04.420873"
4895,26,378,26.0,0.0,57.8893,0.4548,0.3847,26.3303,31.559,1.1187,1.7896,2.9083,0.0515,"2021-10-31 23:06:17.950977"
4896,11,378,22.5,0.0,63.8807,0.4341,0.3823,27.7297,36.151,0.9622,1.5546,2.5168,0.0591,"2021-10-31 23:06:18.004943"
4897,32,379,30.5,0.0,60.7459,0.4733,0.3751,28.753,31.9928,1.2797,2.132,3.4116,0.0676,"2021-10-27 21:30:12.813544"
4898,13,379,16.5,0.0,61.0794,0.4129,0.3866,25.2199,35.8595,0.7136,1.132,1.8456,0.0446,"2021-10-27 21:30:12.869017"
4899,34,380,25.75,0.0,61.6428,0.486,0.3864,29.9597,31.6831,1.1131,1.7673,2.8803,0.0616,"2021-10-27 20:29:04.658231"
4900,14,380,24.25,0.0,60.5523,0.4203,0.3852,25.4515,35.1008,1.0449,1.6676,2.7125,0.0712,"2021-10-27 20:29:04.710538"
4901,7,381,26.5,0.0,62.1785,0.4675,0.3803,29.0701,33.1084,1.1273,1.8369,2.9642,0.0748,"2021-10-31 23:06:18.29068"
4902,24,381,16.75,0.0,60.8392,0.3511,0.4045,21.3591,39.48,0.7579,1.1157,1.8736,0.0661,"2021-10-27 20:29:04.806447"
4903,21,382,21.75,0.0,60.6992,0.4489,0.4139,27.2494,33.4498,1.0069,1.426,2.4329,0.0501,"2021-10-27 20:29:04.85235"
4904,29,382,27.0,0.0,63.2845,0.399,0.359,25.2526,38.032,1.0842,1.9359,3.0201,0.059,"2021-10-31 23:06:18.499823"
4905,15,383,19.75,0.0,62.906,0.4353,0.394,27.381,35.525,0.8704,1.3388,2.2092,0.0715,"2021-10-27 20:29:04.948718"
4906,30,383,23.25,0.0,59.7401,0.4763,0.3902,28.4568,31.2832,1.0148,1.5859,2.6007,0.0452,"2021-10-31 23:06:18.614347"
4907,35,384,20.0,0.0,58.0051,0.4354,0.3797,25.254,32.751,0.8493,1.3878,2.2371,0.0642,"2021-10-27 20:29:05.042909"
4908,10,384,23.5,0.0,63.1843,0.3906,0.3418,24.6826,38.5016,0.8984,1.7303,2.6286,0.0509,"2021-10-31 23:06:18.729337"
4909,33,385,26.75,0.0,64.337,0.3581,0.3689,23.0368,41.3002,1.1037,1.8884,2.9922,0.0599,"2021-10-27 20:29:05.141497"
4910,22,385,22.25,0.0,57.5644,0.44,0.3529,25.3283,32.2361,0.8783,1.6106,2.4888,0.0413,"2021-10-31 23:06:18.846104"
4911,9,386,28.75,0.0,64.6774,0.4672,0.3758,30.2176,34.4599,1.2084,2.0075,3.2159,0.041,"2021-10-27 20:29:05.237629"
4912,20,386,26.25,0.0,61.7897,0.3892,0.3419,24.0515,37.7383,1.0038,1.9324,2.9362,0.0666,"2021-10-31 23:06:18.974488"
4913,23,387,21.25,0.0,60.637,0.4201,0.4113,25.4741,35.163,0.9777,1.3993,2.377,0.0534,"2021-10-31 23:06:19.032992"
4914,16,387,30.75,0.0,64.5616,0.4049,0.3531,26.144,38.4176,1.2145,2.2251,3.4396,0.0414,"2021-10-27 21:30:13.822971"
4915,12,373,22.75,0.0,57.1306,0.4132,0.3441,23.6079,33.5228,0.8757,1.6691,2.5447,0.0685,"2021-10-27 21:30:12.12429"
4916,1,373,28.5,0.0,61.3335,0.461,0.3722,28.2728,33.0607,1.1866,2.0013,3.1879,0.0721,"2021-10-31 23:06:17.428021"
4918,2,374,24.25,0.0,60.3502,0.4013,0.3528,24.2179,36.1322,0.9569,1.7556,2.7125,0.0644,"2021-10-31 23:06:17.556625"
4920,4,375,31.5,0.0,66.0478,0.4369,0.3715,28.8551,37.1927,1.3091,2.2144,3.5235,0.061,"2021-10-31 23:06:17.670675"
4921,31,376,21.5,0.0,60.1341,0.4812,0.3814,28.9355,31.1986,0.9173,1.4876,2.4049,0.092,"2021-10-27 21:30:12.466203"
4923,28,377,19.25,0.0,58.5235,0.3725,0.3685,21.7984,36.7251,0.7936,1.3597,2.1532,0.0747,"2021-10-31 23:06:17.83909"
4924,8,377,22.75,0.0,61.7828,0.4651,0.3917,28.7323,33.0505,0.9967,1.5481,2.5447,0.0645,"2021-10-31 23:06:17.895279"
4928,13,379,16.75,0.0,61.0794,0.4129,0.3866,25.2199,35.8595,0.7244,1.1492,1.8736,0.0446,"2021-10-31 23:06:18.117471"
4929,34,380,24.5,0.0,61.6428,0.486,0.3864,29.9597,31.6831,1.059,1.6815,2.7405,0.0616,"2021-10-31 23:06:18.176632"
4930,14,380,26.0,0.0,60.5523,0.4203,0.3852,25.4515,35.1008,1.1203,1.788,2.9083,0.0712,"2021-10-31 23:06:18.233141"
4931,7,381,26.25,0.0,62.1785,0.4675,0.3803,29.0701,33.1084,1.1167,1.8196,2.9362,0.0748,"2021-10-27 21:30:13.042285"
4932,24,381,16.0,0.0,60.8392,0.3511,0.4045,21.3591,39.48,0.724,1.0657,1.7897,0.0661,"2021-10-31 23:06:18.352562"
4933,21,382,22.0,0.0,60.6992,0.4489,0.4139,27.2494,33.4498,1.0185,1.4424,2.4609,0.0501,"2021-10-31 23:06:18.433071"
4935,15,383,20.25,0.0,62.906,0.4353,0.394,27.381,35.525,0.8924,1.3727,2.2651,0.0715,"2021-10-31 23:06:18.558068"
4937,35,384,20.5,0.0,58.0051,0.4354,0.3797,25.254,32.751,0.8706,1.4225,2.2931,0.0642,"2021-10-31 23:06:18.670959"
4939,33,385,27.75,0.0,64.337,0.3581,0.3689,23.0368,41.3002,1.145,1.959,3.104,0.0599,"2021-10-31 23:06:18.786178"
4941,9,386,28.75,0.0,60.0,0.49,0.3758,29.4,30.6,1.2084,2.0075,3.2159,0.041,"2021-10-31 23:06:18.908998"
4944,16,387,30.75,0.0,64.5616,0.4049,0.3531,26.144,38.4176,1.2145,2.2251,3.4396,0.0414,"2021-10-31 23:06:19.094404"
4945,12,373,22.0,0.0,57.1306,0.4132,0.3441,23.6079,33.5228,0.8468,1.6141,2.4609,0.0685,"2021-10-31 23:06:17.367111"
4951,31,376,21.5,0.0,60.1341,0.4812,0.3814,28.9355,31.1986,0.9173,1.4876,2.4049,0.092,"2021-10-31 23:06:17.725125"
4957,32,379,30.75,0.0,60.7459,0.4733,0.3751,28.753,31.9928,1.2902,2.1494,3.4396,0.0676,"2021-10-31 23:06:18.060999"
5365,24,388,17.75,0.0,57.5488,0.4027,0.3764,23.1742,34.3746,0.7474,1.2381,1.9855,0.0606,"2021-11-02 03:41:36.175676"
5366,14,388,27.75,0.0,63.4089,0.4509,0.3983,28.5886,34.8204,1.2364,1.8677,3.104,0.0698,"2021-11-08 23:55:41.025479"
5367,20,389,22.0,0.0,61.8364,0.3826,0.3553,23.6574,38.179,0.8744,1.5865,2.4609,0.0855,"2021-11-04 20:46:03.989303"
5368,3,389,28.0,0.0,64.0121,0.4587,0.4041,29.363,34.6491,1.2656,1.8664,3.132,0.0441,"2021-11-04 20:46:04.058935"
5369,21,390,22.25,0.0,58.7015,0.4246,0.3919,24.9261,33.7755,0.9753,1.5135,2.4888,0.0686,"2021-11-04 20:46:04.128223"
5370,5,390,18.75,0.0,63.7874,0.4472,0.395,28.526,35.2614,0.8284,1.2689,2.0973,0.0627,"2021-11-04 20:46:04.19929"
5371,8,391,22.0,0.0,63.9118,0.4462,0.4185,28.5198,35.392,1.03,1.4309,2.4609,0.0758,"2021-11-04 20:46:04.269337"
5372,7,391,24.5,0.0,56.2251,0.4402,0.3438,24.7511,31.474,0.9421,1.7984,2.7405,0.0739,"2021-11-04 20:46:04.340555"
5373,10,392,20.25,0.0,57.6802,0.3785,0.3522,21.8316,35.8486,0.7978,1.4673,2.2651,0.0572,"2021-11-04 20:46:04.409828"
5374,9,392,29.25,0.0,61.5806,0.4528,0.3609,27.8835,33.6972,1.1807,2.0911,3.2718,0.0629,"2021-11-04 20:46:04.476737"
5375,4,393,31.5,0.0,63.7252,0.4597,0.389,29.293,34.4322,1.3706,2.1529,3.5235,0.0505,"2021-11-04 20:46:04.544497"
5376,15,393,17.0,0.0,57.974,0.3747,0.4071,21.7247,36.2493,0.7741,1.1275,1.9016,0.0373,"2021-11-08 23:55:41.682399"
5377,13,394,20.5,0.0,61.0794,0.3999,0.3683,24.4252,36.6542,0.8446,1.4485,2.2931,0.0568,"2021-11-08 23:55:41.748968"
5378,19,394,26.0,0.0,61.1019,0.4174,0.3819,25.5051,35.5968,1.1106,1.7977,2.9083,0.0566,"2021-11-08 23:55:41.814522"
5379,2,395,17.5,0.0,61.9608,0.3788,0.3414,23.4718,38.489,0.6684,1.2891,1.9575,0.0495,"2021-11-08 23:55:41.886695"
5380,22,395,24.0,0.0,59.6623,0.5045,0.3533,30.1006,29.5617,0.9485,1.736,2.6846,0.0492,"2021-11-08 23:55:41.960522"
5381,25,396,25.0,0.0,64.6083,0.4216,0.3807,27.2397,37.3686,1.0645,1.7319,2.7964,0.0589,"2021-11-08 23:55:42.034009"
5382,23,396,22.0,0.0,63.9585,0.4131,0.4038,26.4224,37.536,0.9936,1.4673,2.4609,0.0589,"2021-11-08 23:55:42.097804"
5383,29,397,25.75,0.0,64.0432,0.4189,0.3737,26.8293,37.2139,1.0762,1.8041,2.8803,0.0556,"2021-11-08 23:55:42.164544"
5384,26,397,23.75,0.0,60.2585,0.4848,0.4186,29.2157,31.0429,1.1122,1.5444,2.6566,0.0535,"2021-11-08 23:55:42.228461"
5385,12,398,20.25,0.0,58.0828,0.4501,0.3592,26.1435,31.9393,0.8136,1.4515,2.2651,0.0567,"2021-11-08 23:55:42.294809"
5386,16,398,27.75,0.0,61.8053,0.3758,0.3588,23.2268,38.5785,1.1136,1.9904,3.104,0.0517,"2021-11-07 16:00:44.925076"
5387,1,399,21.25,0.0,61.9297,0.4938,0.4014,30.5786,31.3511,0.9542,1.4228,2.377,0.058,"2021-11-07 16:00:44.990451"
5388,31,399,23.75,0.0,58.2919,0.4543,0.3881,26.4821,31.8098,1.031,1.6256,2.6566,0.0666,"2021-11-07 16:00:45.0604"
5389,34,400,22.75,0.0,65.3047,0.4403,0.4162,28.7551,36.5496,1.0591,1.4856,2.5447,0.041,"2021-11-07 16:00:45.127707"
5390,32,400,29.75,0.0,61.133,0.4077,0.3615,24.9265,36.2065,1.2031,2.1246,3.3277,0.0774,"2021-11-07 16:00:45.220576"
5391,6,401,16.25,0.0,58.5321,0.4651,0.3909,27.2206,31.3115,0.7105,1.1072,1.8177,0.0634,"2021-11-07 16:00:45.311997"
5392,28,401,22.75,0.0,60.2655,0.4219,0.382,25.4281,34.8373,0.9721,1.5727,2.5447,0.0993,"2021-11-07 16:00:45.47712"
5393,24,388,17.75,0.0,59.213,0.4027,0.3644,23.8444,35.3686,0.7236,1.2619,1.9855,0.0581,"2021-11-08 23:55:40.953108"
5395,20,389,22.25,0.0,61.8364,0.3826,0.3553,23.6574,38.179,0.8843,1.6045,2.4888,0.0855,"2021-11-08 23:55:41.092688"
5396,3,389,28.25,0.0,64.0121,0.4587,0.4041,29.363,34.6491,1.2769,1.883,3.16,0.0441,"2021-11-08 23:55:41.162619"
5397,21,390,22.25,0.0,58.7015,0.4246,0.3919,24.9261,33.7755,0.9753,1.5135,2.4888,0.0686,"2021-11-04 22:57:12.373388"
5398,5,390,18.5,0.0,63.7874,0.4472,0.395,28.526,35.2614,0.8174,1.252,2.0694,0.0627,"2021-11-08 23:55:41.292246"
5399,8,391,23.0,0.0,63.9118,0.4462,0.4185,28.5198,35.392,1.0768,1.4959,2.5727,0.0758,"2021-11-08 23:55:41.357807"
5400,7,391,25.0,0.0,56.2251,0.4402,0.3438,24.7511,31.474,0.9613,1.8351,2.7964,0.0739,"2021-11-08 23:55:41.426127"
5401,10,392,19.5,0.0,57.6802,0.3785,0.3522,21.8316,35.8486,0.7682,1.413,2.1812,0.0572,"2021-11-08 23:55:41.490519"
5402,9,392,29.5,0.0,61.5806,0.4528,0.3609,27.8835,33.6972,1.1908,2.109,3.2998,0.0629,"2021-11-08 23:55:41.55491"
5403,4,393,31.5,0.0,63.7252,0.4597,0.389,29.293,34.4322,1.3706,2.1529,3.5235,0.0505,"2021-11-08 23:55:41.621084"
5406,19,394,26.5,0.0,61.1019,0.4174,0.3819,25.5051,35.5968,1.1319,1.8323,2.9642,0.0566,"2021-11-02 18:17:49.151426"
5414,16,398,27.75,0.0,61.8053,0.3758,0.3588,23.2268,38.5785,1.1136,1.9904,3.104,0.0517,"2021-11-08 23:55:42.360431"
5415,1,399,21.25,0.0,61.9297,0.4938,0.4014,30.5786,31.3511,0.9542,1.4228,2.377,0.058,"2021-11-08 23:55:42.424294"
5425,21,390,22.5,0.0,58.7015,0.4246,0.3919,24.9261,33.7755,0.9863,1.5305,2.5168,0.0686,"2021-11-08 23:55:41.227649"
5444,31,399,23.75,0.0,58.2919,0.4543,0.3881,26.4821,31.8098,1.031,1.6256,2.6566,0.0666,"2021-11-08 23:55:42.485987"
5445,34,400,22.75,0.0,65.3047,0.4403,0.4162,28.7551,36.5496,1.0591,1.4856,2.5447,0.041,"2021-11-08 23:55:42.569178"
5446,32,400,30.25,0.0,61.133,0.4077,0.3615,24.9265,36.2065,1.2233,2.1603,3.3837,0.0774,"2021-11-08 23:55:42.641718"
5447,6,401,16.25,0.0,58.5321,0.4651,0.3909,27.2206,31.3115,0.7105,1.1072,1.8177,0.0634,"2021-11-08 23:55:42.708091"
5448,28,401,22.75,0.0,60.2655,0.4219,0.382,25.4281,34.8373,0.9721,1.5727,2.5447,0.0993,"2021-11-08 23:55:42.785294"
6205,3,402,27.0,0.0,66.8065,0.4466,0.3925,29.833,36.9734,1.1854,1.8347,3.0201,0.0543,"2021-11-15 18:42:19.006091"
6206,19,402,19.5,0.0,59.2666,0.3485,0.3694,20.6541,38.6125,0.8057,1.3755,2.1812,0.0625,"2021-11-15 00:02:41.998389"
6207,2,403,23.25,0.0,60.2499,0.3755,0.3452,22.6229,37.6271,0.8977,1.7029,2.6007,0.0415,"2021-11-15 00:02:42.060126"
6208,9,403,31.25,0.0,64.1434,0.4719,0.3371,30.2716,33.8719,1.1783,2.3172,3.4955,0.0479,"2021-11-15 00:02:42.126429"
6209,15,404,18.75,0.0,59.7937,0.4098,0.3702,24.5025,35.2911,0.7765,1.3209,2.0973,0.0524,"2021-11-15 00:02:42.190376"
